,Unnamed: 0,budget,homepage,id,imdb_id,revenue,runtime,language,description,popularity,title,rating,votes,year,genre1,genre2,genre3,genre4,genre5,genre6,genre7,genre8
7714,7714,95000000,https://www.warnerbros.com/movies/campaign/,77953,tt1790886,104907746,85,en,two rival politicians compete win election represent small north carolina congressional district united states house representatives ,14.464,The Campaign,5.8,1504,2012,Comedy,,,,,,,
7718,7718,0,,48773,tt0076709,0,96,cn,"dark tale revenge, bruce lee  returns  billy lo, whose best friend chin ku dies sudden illness  suspicion foul play arises gang tries steal ku's coffin funeral using helicopter  lo's younger brother lo hears incident, leaves buddhist master investigate truth  trail soon leads castle death, last place chin ku seen alive  there, meets befriends unlikely ally  a cruel merciless martial arts expert also tower's master  master dies mysterious circumstances, lo ends dueling someone far terrifying ",14.459,Game of Death II,5.5,136,1981,Action,Drama,,,,,,
7719,7719,0,,1033878,tt14398454,0,126,hi,"set london, love story centres bilal tara, polar opposites different expectations life  there's meets eye paths cross circumstances force phony marriage alliance ",14.458,Tara vs Bilal,6.0,1,2022,Comedy,Drama,Romance,,,,,
7720,7720,0,,604362,tt11649614,0,110,ko,"top secret agent fakes death start new life comic artist  new career goes poorly he's unable provide family, drunk draws comic exciting past  gets posted online becomes massive hit, trouble past comes looking him ",14.458,Hitman: Agent Jun,7.4,43,2020,Action,Comedy,,,,,,
7721,7721,0,http://www.thepaintedhouse.in,435038,tt5147626,0,101,ml,old lonely writer's life turned around young woman comes life one day uninvited guest comes makes things complicated ,14.458,The Painted House,4.1,5,2015,Drama,Mystery,,,,,,
7722,7722,0,,295011,tt3458254,0,87,en,"unprecedented global pandemic turned majority humankind violent infected beings, morgan, man gifted ability speak infected's new language, leads last survivors hunt patient zero cure ",14.454,Patient Zero,5.3,303,2018,Action,Drama,Horror,Thriller,,,,
7726,7726,50000000,,10383,tt0160484,31355910,97,en,"young woman becomes aware conspiracy enable devil walk earth human form  defeat prophesy, must convince respected new york crime journalist, devoid faith, fact target conspiracy ",14.449,Lost Souls,5.1,143,2000,Horror,Thriller,,,,,,
7727,7727,0,https://www.sonyclassics.com/neverlookaway/,423612,tt5311542,4831836,189,de,"story kurt, young art student falls love fellow student, ellie  ellie’s father, professor seeband, famous doctor, dismayed daughter’s choice boyfriend, vows destroy relationship  neither knows lives already connected terrible crime seeband committed decades ago ",14.448,Never Look Away,7.8,569,2018,Drama,Romance,Thriller,,,,,
7728,7728,0,,45048,tt0079144,0,94,en,young felicity lives monastic school  way live sexual fantasies together girlfriend jenny  receives invitation sister hong kong can't wait finally real thing ,14.447,Felicity,5.9,31,1978,Drama,Romance,,,,,,
7729,7729,2500000,,44037,tt1499249,0,93,en,"game warden moves family lake placid, site deadly crocodile attacks  locals assure crocs gone, mischievous young son finds baby crocs begins feeding them  quickly grow big adults start attacking game warden's family nearby town ",14.445,Lake Placid 3,5.3,186,2010,Action,Horror,ScienceFiction,Thriller,,,,
7730,7730,1500000,,554753,tt7294400,0,109,es,group yuppies fight group office stooges control shoe factory ,14.443,Yuppies versus Stooges,7.0,103,2019,Comedy,,,,,,,
7731,7731,0,,21915,tt0118750,20060051,79,en,"rushon sexually pent up ready take thing things next level girlfriend, nikki  calls date, asks make double   bringing along brash friend, lysterine, rushon sets lewd buddy, bunz  things go better expected  evening transitions restaurant bedroom, two men go madcap search surely make night complete  condoms ",14.443,Booty Call,5.3,86,1997,Comedy,,,,,,,
7732,7732,0,,25678,tt0092548,0,90,en,"remote caribbean island, army ranger joe armstrong saves old friend clutches  the lion , evil super criminal kidnapped local scientist mass produced army mutant ninja warriors ",14.442,American Ninja 2: The Confrontation,5.4,218,1987,Action,,,,,,,
7733,7733,0,https://www.kinolorber.com/film/view/id/3731,517148,tt10199640,0,134,ru,set post wwii leningrad two female soldiers return war attempt rebuild lives ravaged city ,14.441,Beanpole,7.1,262,2019,Drama,,,,,,,
7736,7736,0,,28524,tt1531911,0,93,en,"based novel edgar rice burroughs, us soldier finds inexplicably transported mars midst war two alien races ",14.438,Princess of Mars,4.4,27,2009,Action,Fantasy,ScienceFiction,War,,,,
7737,7737,29000000,,3784,tt0101912,22773535,118,en,"johnny released prison following forgery charge, quickly lands job short order cook new york diner  following brief fling waitress cora, frankie develops attraction cora's friend fellow waitress frankie  frankie resists johnny's charms initially, eventually relents best friend, tim, persuades give johnny chance ",14.438,Frankie and Johnny,6.7,455,1991,Comedy,Drama,Romance,,,,,
7739,7739,0,,537190,tt6927152,0,122,ko,"ancient korea, 17th century  paranoid king lee jo joseon, vassal qing dynasty, feels surrounded conspirators rebels, dark evil emerges bowels merchant ship exiled prince lee cheung returns royal court, ignoring lead capable defeating ambitious humans bloody monsters threaten destroy kingdom ",14.436,Rampant,6.8,154,2018,Action,Drama,Fantasy,Horror,,,,
7741,7741,1800000,,12919,tt0092718,31623833,94,en,"nerdy high schooler ronald miller rescues cheerleader cindy mancini parental punishment accidentally destroys mother's designer clothes  ronald agrees pay  1,000 outfit one condition  act though they're couple entire month  days pass, however, cindy grows fond ronald, making popular  ronald's former best friend gets left behind, realizes social success everything ",14.433,Can't Buy Me Love,7.0,559,1987,Comedy,Drama,Romance,,,,,
7742,7742,25000000,,174751,tt2140037,1397284,98,en,"outlaw husband returns home shot eight bullets barely alive, jane reluctantly reaches ex lover seen ten years help defend farm time comes husband's gang eventually tracks finish job ",14.431,Jane Got a Gun,5.8,722,2015,Action,Drama,Western,,,,,
7743,7743,0,,28973,tt0050598,0,104,en,"recently deposed  estrovian  monarch seeks shelter new york city, becomes accidental television celebrity  later, he's wrongly accused communist gets caught subsequent huac hearings ",14.431,A King in New York,6.9,155,1957,Comedy,Drama,,,,,,
7744,7744,0,,9585,tt0102555,14789113,116,en,"american woman, trapped islamic iran brutish husband, must find way escape daughter well ",14.431,Not Without My Daughter,6.6,245,1991,Drama,Thriller,,,,,,
7745,7745,5000000,,1024,tt0110005,3049135,109,en,"wealthy precocious teenager juliet transfers england new zealand family, soon befriends quiet, brooding pauline shared love fantasy literature  parents begin suspect increasingly intense obsessive bond becoming unhealthy, girls hatch dark plan threaten keep apart ",14.431,Heavenly Creatures,7.0,760,1994,Drama,Fantasy,,,,,,
7746,7746,33000,,10086,tt0103905,205569,96,fr,"activities rampaging, indiscriminate serial killer ben recorded willingly complicit documentary team, eventually become accomplices active participants  ben provides casual commentary nature work arbitrary musings topics interest him, music conditions low income housing, even goes far introduce documentary crew family  reckless indulgences soon get better them ",14.428,Man Bites Dog,7.3,732,1992,Comedy,Crime,,,,,,
7750,7750,0,,11016,tt0040506,0,100,en,"hurricane swells outside, nothing compared storm within hotel key largo  there, sadistic mobster johnny rocco holes   holds gunpoint hotel owner james temple, widowed daughter in law nora, ex gi frank mccloud ",14.423,Key Largo,7.5,415,1948,Crime,Drama,Thriller,,,,,
7751,7751,2601900,,575828,tt11418452,0,109,ru,"born oligarch family, grigory spoiled thinks law  goes far escapades faces jail sentence, father takes measures  help friend plans ‘rehabilitate’ son  reconstruct abandoned village, 19th century style  soon that, grigory gets arranged car accident  goes back time  reincarnated serf  people meets actors  hidden cameras everywhere, team psychologists watches grigory  learn appreciate life work hard ",14.421,Son of a Rich,7.0,115,2019,Comedy,,,,,,,
7752,7752,1200000,,793961,tt13829262,0,110,en,"company soldier hannah scientists gavin dimitri researching algae project board rubikon space station, supposed permanently supply humanity oxygen food  suddenly earth disappears brown, toxic fog contact broken   last survivors humanity  initiate safe station, dare return flight thereby risk lives ",14.42,Rubikon,5.6,52,2022,ScienceFiction,Thriller,,,,,,
7753,7753,40000000,http://www.sonypictures.com/movies/rent/,1833,tt0294870,31670620,135,en,"rock opera tells story one year life group bohemians struggling late 1980s east village, new york, usa  film centers around mark roger, two roommates  tragedy made roger numb new experiences, mark begins capturing world attempts make personal movie  year follows, friends deal love, loss, working together ",14.42,Rent,6.8,497,2005,Drama,Romance,,,,,,
7755,7755,0,,1875,tt0060400,0,104,fr,"third final episode trilogy, fantômas imposes head tax rich, threatening kill comply ",14.419,Fantomas vs. Scotland Yard,6.8,421,1967,Adventure,Comedy,Crime,Fantasy,,,,
7757,7757,4500000,https://www.facebook.com/HanselGretelGetBaked,165864,tt2081194,0,86,en,"intense new marijuana strain named  black forest  taking los angeles storm, gretel’s stoner boyfriend can’t get enough  old woman growing popular drug  lara flynn boyle  turns evil witch, cooking eating wasted patrons youth, gretel brother hansel must save gruesome death   face last high lives ",14.417,Hansel and Gretel Get Baked,5.1,183,2013,Comedy,Horror,,,,,,
7759,7759,0,,18222,tt0119908,0,93,en,sinister seductress vows destroy suburban family ,14.41,Poison Ivy: The New Seduction,4.8,79,1997,Drama,Romance,Thriller,,,,,
7760,7760,0,http://www.elcartellapelicula.com/,136735,tt1774358,0,106,es,real life story andres lopez lopez aka  frecita  years involved colombian cartel aka  cartel norte del valle ,14.405,The Snitch Cartel,7.1,69,2011,Crime,Drama,,,,,,
7762,7762,18000000,,10724,tt0083943,70687344,136,en,"soviets developed revolutionary new jet fighter, called 'firefox'  worried jet used first strike weapon as rumours undetectable radar the british send ex vietnam war pilot, mitchell gant covert mission soviet union steal firefox ",14.403,Firefox,6.0,439,1982,Action,Adventure,ScienceFiction,Thriller,,,,
7764,7764,0,,531380,tt7521990,0,100,cn,"group former mercenaries reunite plan epic heist  boosting truck full medicine held foreign intelligence agency supply refugee camp need  find truck actually filled stolen gold, band brothers realize they’ve double crossed one   putting situation right war ",14.4,Golden Job,6.5,76,2018,Action,Adventure,Crime,,,,,
7765,7765,0,https://www.hypepro.tv/filmtv/video/the-student,392817,tt4874206,0,118,ru,high school student becomes convinced world lost evil begins challenge morals beliefs adults surrounding him ,14.4,The Student,6.6,129,2016,Drama,,,,,,,
7766,7766,0,,65869,tt0238627,0,95,en,writer radio advice show host fails heed advice stalks ex girlfriend becomes involved actress friend hers ,14.398,Attraction,7.1,82,2001,Romance,Thriller,,,,,,
7769,7769,1000000,http://www.sonofsaul.co.uk/,336050,tt3808342,1777043,107,hu,"horror 1944 auschwitz, prisoner forced burn corpses people finds moral survival trying save flames body boy takes son ",14.394,Son of Saul,7.1,911,2015,Drama,Thriller,War,,,,,
7770,7770,12000000,,9281,tt0090329,68706993,112,en,"sheltered amish child sole witness brutal murder restroom philadelphia train station, must protected  assignment falls taciturn detective goes undercover pennsylvania dutch community  farm, slowly assimilates despite urban grit forges romantic bond child's beautiful mother ",14.394,Witness,7.1,1325,1985,Crime,Drama,Romance,Thriller,,,,
7772,7772,0,,571625,tt11727052,0,98,ko,"moving new house, young girl begins displaying strange disturbing behavior until, one day, disappears behind closet  devastated father left clue daughter’s disappearance, exorcist shows help ",14.389,The Closet,7.4,128,2020,Horror,Thriller,,,,,,
7773,7773,10000000,,307663,tt3480796,0,96,en,"julian michaels designed ultimate resort  vice, anything goes customers play wildest fantasies artificial inhabitants look, think feel like humans  artificial becomes self aware escapes, finds caught crossfire julian's mercenaries cop hell bent shutting vice, stopping violence all ",14.388,Vice,4.4,493,2015,Action,Adventure,ScienceFiction,Thriller,,,,
7774,7774,0,,10227,tt0062136,0,115,fr,"clumsy monsieur hulot finds perplexed intimidating complexity gadget filled paris  attempts meet business contact soon becomes lost  roundabout journey parallels american tourist, weave inventive urban environment, intermittently meet, developing interest one another  eventually get together chaotic restaurant, along several quirky characters ",14.386,PlayTime,7.8,439,1967,Comedy,,,,,,,
